id	ne	type	url	dpb	solr_iteration	solr_pos	cand_pos	solr_score	cand_score	solr_inlinks	cand_inlinks	quotes	lang	disambig	main_title_exact_match	main_title_start_match	main_title_end_match	main_title_match	title_exact_match_fraction	title_start_match_fraction	title_end_match_fraction	title_match_fraction	last_part_match_fraction	mean_levenshtein_ratio	name_conflict	date_match	type_match	role_match	subject_match	entity_match	spec_match	cat_match	label
3128	Celebes	organisation	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/West-Celebes	0	0.65000	0.50000	0.10142	0.10142	0.00380	0.00394	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.37938	0	0	0	0	1	0	0	0	0
3129	Celebes	organisation	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Javaklasse	0	0.70000	0.55000	0.07171	0.07171	0.00338	0.00350	0	1	1	0	0	0	0	0.00000	0.00000	0.20000	0.00000	0.00000	0.28947	0	0	0	0	2	1	0	0	0
3130	Celebes	organisation	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Guerrillaoorlog_van_het_Indische_leger_op_Celebes	0	0.75000	0.60000	0.39543	0.39543	0.00296	0.00306	0	1	1	0	0	1	0	0.00000	0.00000	0.50000	0.00000	0.00000	0.23538	0	0	0	0	1	1	0	1	0
3131	Minahasa	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Minahasa_(regio)	0	0.05000	0.05000	0.81729	0.81729	0.04110	0.04663	0	1	0	1	0	0	0	0	0	0	0	0.00000	1.00000	0	0	0	0	0	1	0	0	1
3132	Minahasa	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Minahasa_(volk)	0	0.10000	0.10000	1.00000	1.00000	0.03653	0.04145	0	1	0	1	0	0	0	0.00000	1.00000	0.00000	0.00000	0.00000	0.84783	0	0	0	0	1	2	0	1	0
3133	Minahasa	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Minahasa_(regentschap)	0	0.15000	0.15000	0.92067	0.92067	0.02740	0.03109	0	1	0	1	0	0	0	0.00000	1.00000	0.00000	0.00000	0.00000	0.83333	0	0	0	0	0	1	0	1	0
3134	Minahasa	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Scamboneura_minahasa	0	0.20000	0.20000	0.08319	0.08319	0.00000	0.00000	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.57143	0	0	0	0	0	0	0	0	0
3135	Minahasa	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Sanciaella_minahasa	0	0.25000	0.25000	0.08319	0.08319	0.00000	0.00000	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.59259	0	0	0	0	1	0	0	0	0
3136	Minahasa	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://dbpedia.org/resource/Minahasa_people	0	0.30000	0.30000	0.42775	0.42775	0.42922	0.48705	0	0	1	0	1	0	0	1.00000	0.00000	0.00000	0.00000	0.00000	0.84783	0	0	0	0	0	1	0	0	0
3137	Minahasa	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://dbpedia.org/resource/Persmin_Minahasa	0	0.35000	0.35000	0.35242	0.35242	0.13699	0.15544	0	0	1	0	0	1	0	0	0	0	0	0.00000	0.66667	0	0	0	0	-1	1	0	0	0
3138	Minahasa	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://dbpedia.org/resource/Minahassa_Peninsula	0	0.40000	0.40000	0.08319	0.08319	0.12785	0.14508	0	0	1	0	0	0	0	0.00000	0.50000	0.00000	0.00000	0.33333	0.58657	0	0	0	0	0	0	0	0	0
3139	Minahasa	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://dbpedia.org/resource/North_Minahasa_Regency	0	0.50000	0.45000	0.11765	0.11765	0.04110	0.04663	0	0	1	0	0	0	1	0.00000	0.00000	1.00000	0.00000	0.00000	0.63030	0	0	0	0	0	0	0	0	0
3140	Minahasa	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://dbpedia.org/resource/Christian_Evangelical_Church_in_Minahasa	0	0.55000	0.50000	0.42134	0.42134	0.03653	0.04145	0	0	1	0	0	1	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.36667	0	0	0	0	0	0	0	0	0
3141	Minahasa	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://dbpedia.org/resource/Miscera_minahasa	0	0.75000	0.55000	0.08319	0.08319	0.00457	0.00518	0	0	1	0	0	1	0	0	0	0	0	0.00000	0.66667	0	0	0	0	0	0	0	0	0
3142	Bah	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Reliëf_(beeldhouwkunst)	0	0.05000	0.05000	0.15679	1.00000	0.90821	0.99121	0	1	0	0	0	0	0	0.00000	0.02326	0.00000	0.00000	0.02273	0.16590	0	0	0	0	0	0	0	0	0
3143	Bah	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Reinout_van_Gendt	0	0.35000	0.10000	0.15679	1.00000	0.00483	0.00527	0	1	1	0	0	0	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.42500	0	0	0	0	1	0	0	1	0
3144	Bah	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Yabaa	0	0.50000	0.15000	0.15679	1.00000	0.00322	0.00351	0	1	1	0	0	0	0	0.00000	0.00000	0.20000	0.00000	0.33333	0.44017	0	0	0	0	0	0	0	0	0
3145	Amsterdam	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Amsterdam	0	0.05000	0.05000	1.00000	1.00000	0.55538	0.60600	0	1	1	1	0	0	0	0.00000	0.41176	0.05882	0.00000	0.16667	0.65038	0	0	1	0	0	0	0	2	1
3146	Amsterdam	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/AFC_Ajax	0	0.10000	0.10000	0.11966	0.11966	0.07858	0.08574	0	1	1	0	0	0	0	0.00000	0.05882	0.23529	0.00000	0.00000	0.36177	0	0	0	0	-1	1	0	0	0
3147	Amsterdam	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Universiteit_van_Amsterdam	0	0.15000	0.15000	0.40196	0.40196	0.06270	0.06842	0	1	1	0	0	1	0	0.00000	0.08333	0.50000	0.00000	0.00000	0.37175	0	0	0	0	2	0	0	0	0
3148	Amsterdam	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Rijksmuseum_Amsterdam	0	0.20000	0.20000	0.35524	0.35524	0.03000	0.03274	0	1	1	0	0	1	0	0.00000	0.16667	0.33333	0.00000	0.00000	0.48318	0	0	1	0	1	0	0	0	0
3149	Amsterdam	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Vrije_Universiteit_Amsterdam	0	0.25000	0.25000	0.44205	0.44205	0.02846	0.03105	0	1	1	0	0	1	0	0.00000	0.18182	0.54545	0.00000	0.00000	0.46278	0	0	0	0	1	0	0	0	0
3150	Amsterdam	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Amsterdam_(gemeente)	0	0.30000	0.30000	0.78333	0.78333	0.02782	0.03036	0	1	0	1	0	0	0	0.00000	0.50000	0.50000	0.00000	0.00000	0.66284	0	0	1	0	0	0	0	0	0
3151	Amsterdam	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Luchthaven_Schiphol	0	0.35000	0.35000	0.15000	0.15000	0.02558	0.02791	0	1	1	0	0	0	0	0.00000	0.35714	0.07143	0.00000	0.00000	0.34932	0	0	1	0	0	1	0	1	0
3152	Amsterdam	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Station_Amsterdam_Centraal	0	0.40000	0.40000	0.19714	0.19714	0.01900	0.02073	0	1	1	0	0	0	1	0.00000	0.60000	0.20000	0.10000	0.00000	0.55239	0	0	1	0	0	0	0	0	0
3153	Amsterdam	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Stedelijk_Museum_(Amsterdam)	0	0.45000	0.45000	0.10113	0.10113	0.01821	0.01987	0	1	0	0	0	0	0	0.00000	0.20000	0.40000	0.00000	0.00000	0.41522	0	0	1	0	2	0	0	0	0
3154	Amsterdam	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Rijksakademie_van_beeldende_kunsten	0	0.55000	0.50000	0.06396	0.06396	0.01640	0.01789	0	1	1	0	0	0	0	0.00000	0.00000	0.25000	0.00000	0.00000	0.27271	0	0	0	0	1	0	0	1	0
3155	Amsterdam	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Conservatorium_van_Amsterdam	0	0.60000	0.55000	0.40196	0.40196	0.01506	0.01643	0	1	1	0	0	1	0	0.00000	0.46154	0.23077	0.00000	0.00000	0.45651	0	0	0	0	1	0	0	1	0
3156	Amsterdam	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Rijksweg_2	0	0.65000	0.60000	0.04523	0.04523	0.01388	0.01515	0	1	1	0	0	0	0	0.00000	0.00000	0.11111	0.00000	0.00000	0.31291	0	0	1	0	1	1	0	0	0
3157	Amsterdam	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Amsterdamsche_Hockey_&_Bandy_Club	0	0.80000	0.65000	0.34789	0.34789	0.01349	0.01472	0	1	1	0	1	0	0	0.20000	0.80000	0.00000	0.00000	0.00000	0.71945	0	0	0	0	-1	0	0	1	0
3158	Amsterdam	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Koninklijk_Concertgebouw	0	1.00000	0.70000	0.10113	0.10113	0.01191	0.01300	0	1	1	0	0	0	0	0.00000	0.20000	0.40000	0.00000	0.00000	0.37134	0	0	0	0	0	1	0	1	0
3159	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Parijs	0	0.05000	0.05000	1.00000	1.00000	0.74499	0.79639	0	1	1	1	0	0	0	0.00000	0.06897	0.00000	0.00000	0.30000	0.42995	0	0	1	0	0	1	0	1	1
3160	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Universiteit_van_Parijs	0	0.10000	0.10000	0.26488	0.26488	0.03196	0.03417	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.42857	0.30660	0	0	0	0	1	0	0	0	0
3161	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Conservatoire_national_supérieur_de_musique_et_de_danse_de_Paris	0	0.20000	0.15000	0.05913	0.05913	0.01993	0.02130	0	1	1	0	0	0	0	0.00000	0.02564	0.02564	0.00000	0.32500	0.22295	0	0	0	0	0	0	0	2	0
3162	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Transilien	0	0.25000	0.20000	0.05913	0.05913	0.01947	0.02082	0	1	1	0	0	0	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.29167	0	0	0	0	0	0	0	1	0
3163	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Metro_van_Parijs	0	0.30000	0.25000	0.35146	0.35146	0.01922	0.02054	0	1	1	0	0	1	0	0.00000	0.50000	0.50000	0.00000	0.00000	0.61457	0	0	1	0	0	1	0	0	0
3164	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Parijse_salon	0	0.40000	0.30000	0.05913	0.05913	0.01477	0.01579	0	1	1	0	1	0	0	0.00000	0.00000	0.16667	0.00000	0.14286	0.41885	0	0	0	0	1	0	0	2	0
3165	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/ATP-toernooi_van_Parijs	0	0.45000	0.35000	0.26488	0.26488	0.01269	0.01357	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.11111	0.45935	0	0	0	0	-1	0	0	0	0
3166	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Parijs-Tours	0	0.50000	0.40000	0.08362	0.08362	0.01168	0.01249	0	1	1	0	1	0	0	0.00000	0.00000	0.50000	0.00000	0.00000	0.64052	0	0	0	0	-1	0	0	0	0
3167	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Racing_Club_de_France	0	0.55000	0.45000	0.05913	0.05913	0.01143	0.01222	0	1	1	0	0	0	0	0.00000	0.00000	0.09091	0.00000	0.41667	0.38417	0	0	0	0	-1	0	0	1	0
3168	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Gare_du_Nord_(Parijs)	0	0.65000	0.50000	0.08362	0.08362	0.01017	0.01087	0	1	0	0	0	0	0	0.00000	0.00000	0.00000	0.14286	0.13333	0.37240	0	0	1	0	0	0	0	0	0
3169	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Notre-Dame_van_Parijs	0	0.70000	0.55000	0.35146	0.35146	0.00946	0.01011	0	1	1	0	0	1	0	0.00000	0.00000	0.07692	0.00000	0.64286	0.33297	0	0	1	0	2	0	0	0	0
3170	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Station_Paris_Saint-Lazare	0	0.75000	0.60000	0.05913	0.05913	0.00809	0.00865	0	1	1	0	0	0	0	0.00000	0.00000	0.12500	0.00000	0.00000	0.30646	0	0	1	0	-1	0	0	1	0
3171	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Opéra_Garnier	0	0.85000	0.65000	0.10242	0.10242	0.00774	0.00827	0	1	1	0	0	0	0	0.00000	0.18182	0.18182	0.00000	0.00000	0.44164	0	0	1	0	2	0	0	1	0
3172	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Exposition_Universelle_(1900)	0	0.90000	0.70000	0.05913	0.05913	0.00718	0.00768	0	1	0	0	0	0	0	0.00000	0.00000	0.06667	0.00000	0.06250	0.26627	0	0	0	0	0	0	0	1	0
3173	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/16e_arrondissement	0	1.00000	0.75000	0.05913	0.05913	0.00668	0.00714	0	1	1	0	0	0	0	0.00000	0.00000	0.08333	0.00000	0.30769	0.33236	0	0	1	0	0	0	0	0	0
3174	Menado	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Manado	0	0.05000	0.05000	1.00000	1.00000	0.25891	0.25891	0	1	1	0	0	0	0	0.50000	0.00000	0.00000	0.00000	0.33333	0.81944	0	0	1	0	1	1	0	1	1
3175	Menado	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Slag_bij_Manado	0	0.10000	0.10000	0.20077	0.20077	0.01188	0.01188	0	1	1	0	0	0	0	0.00000	0.00000	0.50000	0.00000	0.66667	0.49206	0	0	0	0	1	1	0	2	0
3176	Menado	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Faunis_menado	0	0.15000	0.15000	0.20077	0.20077	0.00000	0.00000	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.63158	0	0	0	0	1	0	0	0	0
3177	Menado	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://dbpedia.org/resource/Manado	0	0.20000	0.20000	0.83368	0.83368	0.68884	0.68884	0	0	1	0	0	0	0	0.50000	0.00000	0.00000	0.00000	0.33333	0.81944	0	0	1	0	0	0	0	0	0
3178	Menado	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://dbpedia.org/resource/Battle_of_Manado	0	0.25000	0.25000	0.20077	0.20077	0.04038	0.04038	0	0	1	0	0	0	0	0.00000	0.00000	1.00000	0.00000	0.50000	0.50000	0	0	0	0	0	2	0	0	0
3179	Boeton	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Buton_(eiland)	0	0.05000	0.05000	1.00000	1.00000	0.22222	0.22222	0	1	0	0	0	0	0	0.50000	0.00000	0.00000	0.00000	0.00000	0.72391	0	0	1	0	0	1	0	2	1
3180	Boeton	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Buton	0	0.10000	0.10000	1.00000	1.00000	0.02020	0.02020	0	1	1	0	0	0	0	0.50000	0.00000	0.00000	0.00000	0.00000	0.74242	0	0	1	0	0	1	0	0	0
3181	Boeton	location	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://dbpedia.org/resource/Buton	0	0.20000	0.15000	1.00000	1.00000	0.75758	0.75758	0	0	1	0	0	0	0	0.50000	0.00000	0.00000	0.00000	0.00000	0.72391	0	0	1	0	0	0	0	0	0
3182	Kapitein Boers	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Christiaan_Boers	0	0.05000	0.05000	1.00000	1.00000	0.18966	0.18966	0	1	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	1.00000	0.62081	0	2	1	1	1	2	0	1	0
3183	Kapitein Boers	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Carolus_Johannes_Boers	0	0.10000	0.10000	1.00000	1.00000	0.17241	0.17241	0	1	1	0	0	0	0	0	0	0	0	1.00000	0.44444	0	1	1	1	1	0	0	0	0
3184	Kapitein Boers	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Laurens_Adriaan_Boers	0	0.15000	0.15000	1.00000	1.00000	0.13793	0.13793	0	1	1	0	0	0	0	0	0	0	0	1.00000	0.57143	0	1	1	1	1	0	0	0	0
3185	Kapitein Boers	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Benjamin_Boers	0	0.20000	0.20000	1.00000	1.00000	0.06897	0.06897	0	1	1	0	0	0	0	0	0	0	0	1.00000	0.64286	0	2	1	-1	1	0	0	0	0
3186	Kapitein Boers	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Stephanus_Johannes_Boers	0	0.25000	0.25000	1.00000	1.00000	0.05172	0.05172	0	1	1	0	0	0	0	0	0	0	0	1.00000	0.47368	0	0	0	1	1	0	0	0	0
3187	Kapitein Boers	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Willy_Boers	0	0.30000	0.30000	1.00000	1.00000	0.03448	0.03448	0	1	1	0	0	0	0	0	0	0	0	1.00000	0.56000	0	2	1	-1	1	0	0	0	0
3188	Kapitein Boers	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://dbpedia.org/resource/Christiaan_Boers	0	0.40000	0.35000	1.00000	1.00000	0.12069	0.12069	0	0	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	1.00000	0.62081	0	0	1	0	0	0	0	0	0
3189	Kapitein Boers	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://dbpedia.org/resource/Edward_William_Boers	0	0.45000	0.40000	1.00000	1.00000	0.10345	0.10345	0	0	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	1.00000	0.52262	0	0	1	0	0	1	0	0	0
3190	Kapitein Boers	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://dbpedia.org/resource/Jan_Smuts_and_the_Old_Boers	0	0.50000	0.45000	1.00000	1.00000	0.06897	0.06897	0	0	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.50000	0.38972	0	0	0	0	1	0	0	0	0
3191	Kapitein Boers	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://dbpedia.org/resource/Georg_Pieter_Willem_Boers	0	0.55000	0.50000	1.00000	1.00000	0.05172	0.05172	0	0	1	0	0	0	0	0	0	0	0	1.00000	0.56410	0	0	1	0	0	1	0	0	0
3192	Hollander	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/De_Vliegende_Hollander_(volkskunde)	0	0.10000	0.05000	1.00000	1.00000	0.05919	0.12665	0	1	0	0	0	1	0	0.00000	0.00000	0.14286	0.28571	0.00000	0.35419	0	0	0	0	1	0	0	1	0
3193	Hollander	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/De_Vliegende_Hollander_(Richard_Wagner)	0	0.15000	0.10000	1.00000	1.00000	0.04809	0.10290	0	1	0	0	0	1	0	0.00000	0.00000	0.28571	0.00000	0.25000	0.45575	0	0	0	0	1	0	0	0	0
3194	Hollander	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Pé_Daalemmer_&_Rooie_Rinus	0	0.20000	0.15000	0.14183	0.14183	0.03822	0.08179	0	1	1	0	0	0	0	0.00000	0.00000	0.10000	0.00000	0.00000	0.28598	0	0	0	0	0	0	0	1	0
3195	Hollander	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Han_Hollander	0	0.25000	0.20000	0.70634	0.70634	0.03822	0.08179	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.81818	0	0	0	0	-1	1	0	0	0
3196	Hollander	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Carl_Hollander	0	0.30000	0.25000	0.58885	0.58885	0.03576	0.07652	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.78261	0	0	0	0	2	0	0	0	0
3197	Hollander	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/De_Vliegende_Hollander_(Efteling)	0	0.35000	0.30000	0.58885	0.58885	0.03206	0.06860	0	1	0	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.34666	0	0	0	0	0	0	0	1	0
3198	Hollander	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Frans_den_Hollander	0	0.40000	0.35000	0.70634	0.70634	0.03083	0.06596	0	1	1	0	0	1	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.66758	0	0	0	0	2	0	0	0	0
3199	Hollander	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/CBS_Radio	0	0.45000	0.40000	0.14183	0.14183	0.02589	0.05541	0	1	1	0	0	0	0	0.00000	0.00000	0.33333	0.00000	0.00000	0.37098	0	0	0	0	0	0	0	0	0
3200	Hollander	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Xaviera_Hollander	0	0.50000	0.45000	0.70634	0.70634	0.02466	0.05277	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.52797	0	0	0	0	1	1	0	0	0
3201	Hollander	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Edith_Frank	0	0.55000	0.50000	0.24565	0.24565	0.02466	0.05277	0	1	1	0	0	0	0	0.00000	0.00000	0.33333	0.00000	0.50000	0.50349	0	0	0	0	0	0	0	1	0
3202	Hollander	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/De_Vliegende_Hollander_(1995)	0	0.60000	0.55000	0.58885	0.58885	0.02219	0.04749	0	1	0	0	0	1	0	0	0	0	0	0.00000	0.58065	0	0	0	0	1	0	0	0	0
3203	Hollander	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/The_Flying_Dutchman_(Pirates_of_the_Caribbean)	0	0.65000	0.60000	0.20057	0.20057	0.01973	0.04222	0	1	0	0	0	0	0	0.00000	0.00000	0.20000	0.20000	0.00000	0.31583	0	0	0	0	2	0	0	1	0
3204	Hollander	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/De_Vliegende_Hollander_(musical)	0	0.75000	0.65000	0.58885	0.58885	0.01480	0.03166	0	1	0	0	0	1	0	0	0	0	0	0.00000	0.58065	0	0	0	0	2	0	0	0	0
3205	Hollander	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Pandora_and_the_Flying_Dutchman	0	0.80000	0.70000	0.14183	0.14183	0.01233	0.02639	0	1	1	0	0	0	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.33929	0	0	0	0	0	0	0	0	0
3206	Hollander	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/Wil_den_Hollander	0	0.85000	0.75000	0.58885	0.58885	0.01110	0.02375	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.69231	0	0	0	0	2	0	0	0	0
3207	Hollander	person	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	http://nl.dbpedia.org/resource/De_Vliegende_Hollander_(SpongeBob_SquarePants)	0	0.90000	0.80000	0.79650	0.79650	0.01110	0.02375	0	1	0	0	0	1	0	0.00000	0.00000	0.00000	1.00000	0.00000	0.50983	0	0	0	0	1	0	0	0	0
